index,shape-type,vertex-index,axis-0,axis-1,axis-2
209,line,1,56.0,3109.466,3041.4548
210,line,0,57.0,2992.649,1420.9404
210,line,1,57.0,1893.5131,2095.288
211,line,0,57.0,1341.2931,1723.6006
211,line,1,57.0,1776.698,2174.935
212,line,0,57.0,1436.8699,2525.3843
212,line,1,57.0,2159.006,3146.6345
213,line,0,57.0,1219.1671,2068.7393
213,line,1,57.0,1431.5603,2482.906
214,line,0,58.0,1983.782,1856.3462
214,line,1,58.0,2536.005,2265.2024
215,line,0,58.0,2536.004,2265.203
215,line,1,58.0,2536.004,2615.6516
216,line,0,58.0,2536.004,677.5648
216,line,1,58.0,2355.4702,1325.363
217,line,0,58.0,3051.0571,1022.7035
217,line,1,58.0,2583.7932,651.01636
218,line,0,59.0,114.72323,2217.4143
218,line,1,59.0,374.90454,2689.988
219,line,0,59.0,1346.6029,2382.019
219,line,1,59.0,1054.5625,3066.985
220,line,0,59.0,1835.1069,2036.8802
220,line,1,59.0,1543.0664,2392.638
221,line,0,60.0,1017.3937,1872.2756
221,line,1,60.0,1500.5884,1649.2625
222,line,0,60.0,1500.5879,1649.263
222,line,1,60.0,1856.3462,720.0434
223,line,0,60.0,481.10123,1590.8549
223,line,1,60.0,157.20184,1771.3889
224,line,0,60.0,3396.1958,104.10358
224,line,1,60.0,2955.4788,996.15424
225,line,0,60.0,2461.6663,1824.4872
225,line,1,60.0,2036.8811,2196.1748
226,line,0,61.0,2238.6536,369.59488
226,line,1,61.0,2727.1584,1654.5725
227,line,0,61.0,2328.9207,1187.3081
227,line,1,61.0,2928.9304,1187.3081
228,line,0,61.0,3603.279,385.52435
228,line,1,61.0,3767.8833,874.02844
229,line,0,61.0,693.49426,3082.916
229,line,1,61.0,1293.5048,2982.0295
230,line,0,61.0,1304.1243,3008.5784
230,line,1,61.0,1999.7117,3359.0286
231,line,0,62.0,725.3532,1861.656
231,line,1,62.0,905.8872,2291.7522
232,line,0,62.0,1654.5728,465.17175
232,line,1,62.0,1654.5728,1049.2527
233,line,0,63.0,1341.2931,863.4087
233,line,1,63.0,1341.2931,1325.3638
234,line,0,63.0,1012.08386,2897.072
234,line,1,63.0,550.1292,3295.3103
235,line,0,63.0,1420.9404,863.4087
235,line,1,63.0,1760.7693,1012.08386
236,line,0,63.0,1957.2329,1322.7648
236,line,1,63.0,2403.2578,1848.4377
237,line,0,64.0,735.9729,1221.8782
237,line,1,64.0,980.2248,1614.8054
238,line,0,64.0,720.0434,1259.0469
238,line,1,64.0,327.11624,1147.5408
239,line,0,64.0,3359.027,1136.9209
239,line,1,64.0,2504.1453,1344.0037
240,line,0,64.0,2928.9312,2060.8306
240,line,1,64.0,3566.1099,2135.1667
241,line,0,64.0,1861.656,1917.4653
241,line,1,64.0,2334.2314,2161.7178
242,line,0,64.0,1362.5323,2990.0503
242,line,1,64.0,1654.573,3335.1892
243,line,0,65.0,1479.3485,1014.7949
243,line,1,65.0,2286.441,1190.0188
244,line,0,65.0,2036.8802,1747.5509
244,line,1,65.0,2366.0889,1938.7051
245,line,0,65.0,2371.3994,1944.0145
245,line,1,65.0,2328.921,2613.0518
246,line,0,65.0,2599.722,2814.826
246,line,1,65.0,2854.593,3053.769
247,line,0,66.0,1744.8398,2453.7578
247,line,1,66.0,1511.2064,3733.4263
248,line,0,66.0,3406.8154,1577.6365
248,line,1,66.0,2185.558,2236.0535
249,line,0,66.0,3252.8306,1715.6919
249,line,1,66.0,3576.7292,1869.6769
250,line,0,66.0,3576.73,1869.6769
250,line,1,66.0,3449.2932,2666.1511
251,line,0,66.0,3592.6594,96.194984
251,line,1,66.0,3895.3188,712.1348
252,line,0,67.0,1866.9658,2299.7727
252,line,1,67.0,709.4243,3069.6965
253,line,0,67.0,2541.3137,2846.6848
253,line,1,67.0,3252.83,3117.486
254,line,0,67.0,1951.9231,329.82733
254,line,1,67.0,1458.1096,165.2226
255,line,0,68.0,1596.1648,1784.7197
255,line,1,68.0,1240.4065,1991.8025
256,line,0,68.0,1622.7139,1805.959
256,line,1,68.0,2435.1187,2241.3643
257,line,0,68.0,2435.1172,2257.2942
257,line,1,68.0,2934.244,3085.6284
258,line,0,68.0,1659.8827,1301.5255
258,line,1,68.0,1585.5458,1747.5513
259,line,0,69.0,2020.9508,621.8678
259,line,1,69.0,2020.9508,1763.4801
260,line,0,69.0,2477.596,547.5302
260,line,1,69.0,2063.4277,637.79736
261,line,0,69.0,2344.85,743.9938
261,line,1,69.0,2063.43,712.1349
262,line,0,69.0,2010.3312,972.3163
262,line,1,69.0,1707.6708,807.7115
263,line,0,69.0,1638.6433,1397.1024
263,line,1,69.0,1431.5602,1959.9441
264,line,0,69.0,1389.0815,2278.5334
264,line,1,69.0,1160.7589,2878.5435
265,line,0,70.0,3311.2385,1136.9209
265,line,1,70.0,2105.9082,1747.55
266,line,0,70.0,1638.6433,1338.6943
266,line,1,70.0,2116.5273,1848.4374
267,line,0,70.0,1782.0087,2113.929
267,line,1,70.0,2514.7646,2809.5151
268,line,0,70.0,1553.6862,1683.833
268,line,1,70.0,1782.0082,2108.6182
269,line,0,71.0,3542.0159,2715.6794
269,line,1,71.0,3430.5095,3172.3237
270,line,0,71.0,3430.5095,3172.3245
270,line,1,71.0,3005.7227,3172.3245
271,line,0,71.0,2920.766,2163.4575
271,line,1,71.0,3122.539,2928.0732
272,line,0,71.0,2639.3452,873.16986
272,line,1,71.0,3037.5833,1319.1952
273,line,0,71.0,897.72235,1887.3467
273,line,1,71.0,1173.8333,2051.9514
274,line,0,72.0,1901.2795,1436.0115
274,line,1,72.0,1895.9696,2906.8333
275,line,0,72.0,1901.2795,2917.453
275,line,1,72.0,2283.5876,3188.2534
276,line,0,72.0,887.1027,2269.654
276,line,1,72.0,287.0924,2503.2876
277,line,0,73.0,1731.365,1659.0242
277,line,1,73.0,1216.3127,1834.2484
278,line,0,73.0,2580.9373,1287.3363
278,line,1,73.0,2756.1611,1908.5874
279,line,0,74.0,1667.6471,2338.682
279,line,1,74.0,1582.69,2885.594
280,line,0,74.0,775.5964,1717.4323
280,line,1,74.0,1481.803,2248.415
281,line,0,74.0,2772.091,3018.3396
281,line,1,74.0,2172.0813,3012.968
282,line,0,75.0,3483.6077,1627.1652
282,line,1,75.0,3000.4146,1728.0516
283,line,0,75.0,3212.8066,1366.9836
283,line,1,75.0,2995.104,1706.8127
284,line,0,75.0,855.2437,3729.8562
284,line,1,75.0,1242.8608,4064.3755
285,line,0,75.0,1083.5663,3204.1836
285,line,1,75.0,876.4833,3740.476
286,line,0,75.0,669.39984,1489.1097
286,line,1,75.0,398.59888,1781.1501
287,line,0,75.0,892.41254,156.34334
287,line,1,75.0,1258.7908,336.87738
288,line,0,76.0,3711.9302,3628.9697
288,line,1,76.0,3871.2246,4074.9944
289,line,0,76.0,1853.4911,1351.0542
289,line,1,76.0,2819.8787,1510.3492
290,line,0,76.0,2586.247,1531.5883
290,line,1,76.0,2586.247,2359.9207
291,line,0,76.0,2846.4285,1669.6438
291,line,1,76.0,2543.769,2593.5525
292,line,0,77.0,1672.9569,1404.1525
292,line,1,77.0,892.4126,2067.8804
293,line,0,77.0,1051.7073,1473.1802
293,line,1,77.0,1232.2418,1738.6711
294,line,0,77.0,2421.6423,278.46933
294,line,1,77.0,2915.4578,623.6079
295,line,0,77.0,409.21835,1255.4773
295,line,1,77.0,32.220642,1393.5326
296,line,0,78.0,2857.048,1483.7998
296,line,1,78.0,3690.691,1919.2053
297,line,0,79.0,1964.9974,1159.9005
297,line,1,79.0,1513.6621,1940.4438
298,line,0,79.0,2034.0251,1181.1398
298,line,1,79.0,2474.7397,1627.165
299,line,0,79.0,3372.1013,1069.6334
299,line,1,79.0,2867.669,1712.123
300,line,0,79.0,3202.1868,3958.179
300,line,1,79.0,3950.873,3873.2195
301,line,0,79.0,111.86808,3459.0552
301,line,1,79.0,754.357,3942.2498
302,line,0,79.0,451.69696,3687.3777
302,line,1,79.0,632.23096,3278.521
303,line,0,79.0,632.231,3262.5916
303,line,1,79.0,478.24548,2301.5151
304,line,0,80.0,3547.3257,2720.9893
304,line,1,80.0,3478.2986,2503.2866
305,line,0,80.0,3472.988,2503.2864
305,line,1,80.0,2586.2463,2067.8816
306,line,0,81.0,2034.0251,3395.3372
306,line,1,81.0,2495.9805,3437.8162
307,line,0,81.0,2495.98,3437.816
307,line,1,81.0,2644.655,2997.101
308,line,0,81.0,1842.8713,554.58026
308,line,1,81.0,1842.8713,1287.3362
309,line,0,81.0,1253.4807,936.88776
309,line,1,81.0,1694.1958,1306.4392
310,line,0,81.0,2788.0205,320.94794
310,line,1,81.0,1996.8579,84.38574
311,line,0,81.0,2384.4736,1308.5756
311,line,1,81.0,1789.772,1536.8988
312,line,0,81.0,536.6542,1191.7594
312,line,1,81.0,10.981323,1398.8429
313,line,0,82.0,3658.832,443.07394
313,line,1,82.0,2957.9329,1074.9435
314,line,0,82.0,2219.8691,2078.5005
314,line,1,82.0,1619.8589,2078.5005
315,line,0,82.0,1434.0148,1977.6136
315,line,1,82.0,1975.6172,2402.3992
316,line,0,82.0,1354.3674,2014.7825
316,line,1,82.0,1131.3547,2328.0625
317,line,0,82.0,2612.7961,3506.8435
317,line,1,82.0,2203.9395,3586.491
318,line,0,82.0,2198.6296,3591.8008
318,line,1,82.0,1704.816,3480.2947
319,line,0,82.0,595.06226,2694.4402
319,line,1,82.0,908.34204,2965.2415
320,line,0,83.0,2272.9673,2391.78
320,line,1,83.0,2809.2598,3039.579
321,line,0,83.0,3542.0159,3724.5464
321,line,1,83.0,3844.6755,4080.3044
322,line,0,84.0,2018.0957,2386.4702
322,line,1,84.0,1752.6042,2343.992
323,line,0,84.0,1747.2946,2359.9211
323,line,1,84.0,1407.4656,2715.6807
324,line,0,84.0,1949.0679,1128.0415
