index,axis-0,axis-1,axis-2,Unnamed: 4
2384,85,825.4072987,2886.772692,
2385,85,760.3577814,2833.825411,
2386,85,740.6916483,2794.493145,
2387,85,1164.2699,2968.462784,
2388,85,1235.370536,3007.79505,
2389,85,1164.2699,3101.587377,
2390,85,1250.49833,3151.5091,
2391,86,3400.983831,965.0499829,
2392,86,3390.394374,1031.61228,
2393,86,3485.699481,1016.484485,
2394,86,2547.776208,1216.171375,
2395,86,2627.95352,1317.5276,
2396,86,2470.624455,1399.217691,
2397,86,2351.114877,1477.882224,
2398,86,2275.475903,1499.061137,
2399,86,2202.862489,1552.008418,
2400,86,1708.183601,1706.311924,
2401,86,1718.773057,1874.230446,
2402,86,1388.987132,2084.506792,
2403,86,1517.438489,1805.544773,
2404,86,2555.205207,2825.158137,
2405,86,2656.561432,2888.694875,
2406,86,2406.952819,2971.897746,
2407,86,2299.545477,3095.945663,
2408,86,2864.20282,1002.60003,
2409,87,170.7970636,1653.666017,
2410,87,359.8944976,2000.092516,
2411,87,382.5861897,2109.012638,
2412,87,601.9392131,2101.448741,
2413,87,580.7603005,1273.958369,
2414,87,574.7091826,1349.597343,
2415,87,653.3737152,1273.958369,
2416,87,657.9120536,1491.798613,
2417,87,932.1477669,1114.811522,
2418,87,1849.459106,1052.737823,
2419,87,1964.4104,990.6641249,
2420,87,2141.435392,1048.139772,
2421,87,2235.695452,981.4680214,
2422,87,2309.26428,1112.512496,
2423,87,2155.229547,1337.817031,
2424,87,1854.057158,1703.362144,
2425,87,2651.819135,855.0215986,
2426,87,2720.789911,822.8352364,
2427,87,2764.471402,878.0118573,
2428,87,2849.53536,811.3401071,
2429,87,2943.79542,737.7712793,
2430,87,4066.273959,306.6622624,
2431,87,4053.352324,392.8064895,
2432,87,3734.618684,668.4680161,
2433,87,3799.226855,763.2266659,
2434,87,3662.013876,839.1226486,
2435,87,3563.173224,1130.049851,
2436,87,3408.924287,3481.205996,
2437,87,3209.771251,3683.852945,
2438,88,1848.002779,1437.179278,
2439,88,1931.20565,1856.219192,
2440,88,2034.074654,1803.271911,
2441,88,2132.40532,1839.578618,
2442,88,1332.144979,1232.95405,
2443,88,1400.220056,1287.414111,
2444,88,1471.320691,1340.361392,
2445,88,1339.708877,1485.588221,
2446,88,997.8207391,2270.720768,
2447,88,908.5667502,2331.231946,
2448,88,914.6178681,2600.506692,
2449,88,631.7281068,2679.171225,
2450,88,494.0651748,2934.830956,
2451,88,460.7840264,2319.129711,
2452,88,522.8079848,2331.231946,
2453,89,2326.426212,1762.397688,
2454,89,2208.429414,1984.77627,
2455,89,2232.633885,2048.313008,
2456,89,1973.948595,1965.110137,
2457,89,1998.153067,2110.336966,
2458,89,1886.207386,2208.667632,
2459,89,1659.290465,2123.951982,
2460,89,1494.397503,2198.078176,
2461,89,1607.855963,2313.049416,
2462,90,846.7544389,381.3561595,
2463,90,727.3996893,375.7614056,
2464,90,908.2967317,1069.510888,
2465,90,977.2986963,1035.942364,
2466,90,934.4055831,1209.379735,
2467,90,1063.084923,1526.415788,
2468,90,1208.548524,1440.629562,
2469,90,1275.68557,2001.969869,
2470,90,2055.221321,3365.224885,
2471,90,2230.52361,3102.271452,
2472,90,2394.63639,3232.81571,
2473,90,2418.880324,2913.914738,
2474,90,2648.265233,2781.505563,
2475,90,2817.972768,2941.888507,
2476,90,3038.033087,2936.293754,
2477,90,3056.682267,2999.700964,
2478,90,3084.656036,3027.674734,
2479,90,3118.22456,2919.509492,
2480,90,2922.408174,2516.687212,
2481,90,3045.492759,2330.195416,
2482,90,3172.307181,2404.792134,
2483,90,3218.93013,2119.459686,
2484,90,3345.744551,2169.812471,
2485,90,3418.476352,2057.917393,
2486,90,3502.39766,1994.510183,
2487,90,3567.669788,1746.476094,
2488,90,3623.617327,1630.85118,
2489,91,1971.765111,1343.164245,
2490,91,2041.352967,1452.084367,
2491,91,2038.327408,1629.079565,
2492,91,1912.766712,1675.975728,
2493,91,1905.202814,1806.074763,
2494,91,2021.686834,1992.146638,
2495,91,2110.94073,1843.89425,
2496,91,2153.298555,1949.788813,
2497,91,2179.015806,2152.501262,
2498,91,2171.451909,2249.319148,
2499,91,2224.39919,2279.574738,
2500,91,2068.582905,2276.549179,
2501,91,2123.042966,2535.234469,
2502,91,2210.784175,2601.796765,
2503,92,1301.578818,1134.765436,
2504,92,1448.716474,1178.446927,
2505,92,1536.079457,1189.942057,
2506,92,1609.648285,1148.559591,
2507,92,1536.079457,1052.000505,
2508,92,1634.937569,1063.495634,
2509,92,1598.153155,1284.202117,
2510,92,1623.44244,1541.693015,
2511,92,1779.776199,1569.281325,
2512,92,1805.065484,2042.880654,
2513,92,2370.625848,2939.500743,
2514,92,2568.342072,3019.966649,
2515,93,1312.148948,2324.482511,
2516,93,1263.661081,2378.565132,
2517,93,1440.828287,2484.865456,
2518,93,1733.620407,2602.355287,
2519,93,2013.358102,2574.381518,
2520,93,2069.305641,3066.71986,
2521,93,1778.378438,1155.178977,
2522,93,2032.007281,838.1429236,
2523,93,2300.555468,737.4373536,
2524,93,2662.349553,586.3789915,
2525,93,2626.916111,666.5704639,
2526,93,3164.012484,571.4596478,
2527,93,3143.498387,467.024242,
2528,93,3182.661664,450.2399803,
2529,93,3158.41773,379.3730977,
2530,93,3063.306914,398.0222774,
2531,93,2994.30495,444.6452264,
2532,93,2949.546919,515.512109,
2533,94,1597.035075,2514.144195,
2534,94,1669.648489,2639.704892,
2535,94,1368.605375,2715.343865,
2536,94,1208.25075,2896.877402,
2537,94,1308.094196,2945.286345,
2538,94,1013.102199,3129.845441,
2539,94,886.0287229,3278.097829,
2540,94,890.5670613,3337.096228,
2541,94,792.2363956,3396.094628,
2542,94,781.6469393,3262.970034,
2543,94,156.4320122,3716.811074,
2544,94,2392.657219,904.4151705,
2545,94,2451.655619,943.7474368,
2546,94,2463.757855,1273.533362,
2547,94,2557.550182,1267.482244,
2548,94,2504.6029,1780.314485,
2549,94,2497.039003,1878.645151,
2550,94,2371.478307,1895.285725,
2551,94,2339.709938,2034.461436,
2552,94,2456.193957,2004.205847,
2553,94,2413.836132,2087.408718,
2554,94,2469.808972,2169.098809,
2555,94,2401.733896,2220.533311,
2556,94,2545.447946,2346.094008,
2557,94,2372.991086,2544.268118,
2558,94,2861.618856,2515.525308,
2559,94,3538.48077,2718.900757,
2560,94,3867.454668,1183.484747,
2561,94,3770.478934,1176.025075,
2562,94,3686.557626,1235.70245,
2563,94,3727.585821,1366.246708,
2564,94,3649.259266,1422.194246,
2565,94,3818.966801,1498.655883,
2566,94,4050.216628,1321.488676,
2567,94,3893.563519,1438.978508,
2568,95,1078.316106,1514.020512,
2569,95,1057.802008,1640.834934,
2570,95,863.8505399,1790.028371,
2571,95,783.6590676,1829.191648,
2572,95,705.3325131,2399.856544,
2573,95,709.0623491,2537.860473,
2574,95,2532.016324,3132.180156,
2575,95,2683.320516,3077.431929,
2576,95,2774.899369,3125.2122,
2577,95,2902.313425,2955.990407,
2578,95,2985.928899,3104.308332,
2579,95,3082.484864,3095.349531,
2580,95,3129.269713,2903.233024,
2581,95,3188.995052,2856.448175,
2582,96,1710.867621,1982.643846,
2583,96,1972.57847,2123.332337,
2584,96,2025.525751,2218.637443,
2585,96,1921.143968,2289.738079,
2586,96,2046.704664,2586.242855,
2587,96,2076.960254,2798.031981,
2588,96,2058.8069,2944.77159,
2589,96,2090.575269,3046.127815,
2590,97,2174.238607,1505.648305,
2591,97,2125.959064,1666.580116,
2592,97,2123.660038,1744.746996,
2593,97,2160.444452,1940.164194,
2594,97,1997.213615,1882.688548,
2595,97,2047.792184,2048.21841,
2596,97,2093.772701,2091.899902,
2597,97,2114.463934,2312.606385,
2598,97,2298.386004,2337.89567,
2599,97,2257.003538,2395.371317,
2600,97,2296.086978,2505.724558,
2601,97,2394.94509,2524.116765,
2602,97,2450.121711,2383.876187,
2603,97,2583.465212,2459.744041,
2604,97,2339.768469,2747.122275,
2605,97,2220.219124,2682.74955,
2606,97,2155.8464,2618.376826,
2607,97,2158.145426,2556.303127,
2608,97,2082.277572,2728.730068,
2609,97,2015.605822,2802.298895,
2610,97,2376.552883,3016.108301,
2611,97,2555.876901,3080.481026,
2612,97,2574.269108,2956.333629,
2613,97,1810.992519,2940.240448,
2614,97,1771.90908,2859.774542,
2615,97,1705.237329,2933.34337,
2616,97,1654.65876,2986.220965,
2617,97,1730.526614,3009.211224,
2618,97,1597.183114,2896.558956,
2619,97,1569.594803,3043.696612,
2620,97,1532.810389,3020.706353,
2621,97,1479.932794,3034.500508,
2622,98,2400.20542,209.8623284,
2623,98,2368.501814,1054.670165,
2624,98,2346.122799,1179.619669,
2625,98,2081.304448,1526.494399,
2626,98,1762.403476,1513.439973,
2627,98,1663.562824,1707.391441,
2628,98,1424.853268,1573.117377,
2629,98,1260.740488,1720.445896,
2630,98,1432.31294,1778.258352,
2631,98,1337.202124,2087.834734,
2632,98,1495.720151,2110.21375,
2633,98,1501.314905,1897.613102,
2634,98,1506.909659,2253.812433,
2635,98,1490.125397,2358.247839,
2636,98,1519.964084,2447.763901,
2637,98,1449.097202,2692.068154,
2638,98,1518.099167,2748.015693,
2639,98,1661.69785,3298.166378,
2640,98,1406.204117,3333.599819,
2641,98,1408.069035,3173.216874,
2642,98,1316.688055,3130.323761,
2643,98,1243.956255,3344.789327,
2644,98,939.9746267,3574.174236,
2645,98,635.9929988,3305.62605,
2646,98,665.8316862,3486.523092,
2647,98,885.8920058,3734.557181,
2648,98,925.055283,3769.990622,
2649,98,1007.111673,3816.613571,
2650,98,1141.385767,3954.617501,
2651,98,1070.518884,4003.105368,
2652,98,3412.423564,1958.619846,
2653,98,3501.939626,2063.055251,
2654,98,3529.913395,2163.760821,
2655,98,3714.540273,2299.899833,
2656,98,3753.703551,2408.065074,
2657,99,869.5452896,1410.723817,
2658,99,934.8174182,1496.510043,
2659,99,878.8698794,1994.443139,
2660,99,1054.172168,2188.394607,
2661,99,966.5210236,2382.346075,
2662,99,1184.716425,2591.216887,
2663,99,1212.690195,2949.281136,
2664,99,2452.728403,2568.012409,
2665,99,2818.252323,2325.573074,
2666,99,2879.794616,2375.925859,
2667,99,3066.286412,2305.058976,
2668,99,3336.699517,2215.542914,
2669,100,2959.983879,716.0969196,
2670,100,3051.944914,700.0037385,
2671,100,3159.99913,1212.686507,
2672,100,3226.67088,1552.942336,
2673,100,3293.342631,1566.736491,
2674,100,2930.096543,1973.66407,
2675,100,3185.288415,2139.193933,
2676,100,3118.616664,2205.865683,
2677,100,3132.41082,2477.150736,
2678,100,3132.41082,2405.880934,
2679,100,3107.121535,2688.661116,
2680,100,3201.381596,2796.715331,
2681,100,2999.067319,2369.09652,
2682,100,2925.498491,2244.949123,
2683,100,2886.415052,2316.218925,
2684,100,2858.826741,2412.778011,
2685,100,2665.708428,2651.876667,
2686,100,2612.830833,2734.641598,
2687,100,2507.075643,2730.043546,
2688,100,2431.207789,2831.200684,
2689,100,2371.433117,2982.936392,
2690,100,2325.452599,3242.726315,
2691,100,2277.173056,3291.005858,
2692,100,2219.697409,3376.069815,
2693,100,2162.221762,3263.417548,
2694,100,2067.961702,3325.491246,
2695,100,2084.054883,3580.683118,
2696,100,1948.412357,3578.384092,
2697,101,2107.250151,1088.312027,
2698,101,2187.716057,1079.115923,
2699,101,2263.58391,1122.797415,
2700,101,2406.123514,1111.302285,
2701,101,2836.041352,1242.34676,
2702,101,2573.952403,1249.243837,
2703,101,2914.208231,1171.076958,
2704,101,2675.109541,984.8558624,
2705,101,2601.540713,1012.444173,
2706,101,2396.927411,984.8558624,
2707,101,1992.298788,1911.363297,
2708,101,1960.112425,1980.334073,
2709,101,1950.916322,2074.594133,
2710,101,1957.8134,2164.256142,
2711,101,1907.23483,2368.869445,
2712,101,1783.087433,2674.639885,
2713,101,1746.30302,2734.414558,
2714,101,1771.592304,2805.68436,
2715,101,1914.131908,2794.18923,
2716,101,1877.347494,2934.429808,
2717,101,1684.229321,3088.464542,
2718,101,1599.165364,3148.239214,
2719,101,1649.743933,3233.303171,
2720,101,352.4407605,3933.543036,
2721,101,347.8427088,4018.606993,
2722,101,212.2001825,3938.141088,
2723,102,3890.88361,912.1331368,
2724,102,3806.962302,912.1331368,
2725,102,3575.712475,1016.568543,
2726,102,3501.115756,925.1875625,
2727,102,3415.32953,951.296414,
2728,102,3193.404293,1100.489851,
2729,102,3094.563641,1214.249847,
2730,102,2978.938727,1318.685253,
2731,102,2960.289547,1411.931151,
2732,102,2577.981365,1714.047875,
2733,102,2522.033826,1570.449192,
2734,102,2494.060057,1663.69509,
2735,102,2337.406948,1590.963289,
2736,102,2126.671218,1695.398695,
2737,102,1886.096801,1747.616398,
2738,102,1701.469923,1736.42689,
2739,102,1604.494189,1973.271472,
2740,102,1522.43777,1859.511476,
2741,102,1375.109251,1904.269507,
2742,102,1252.024665,1922.918687,
2743,102,1391.893513,2060.922616,
2744,102,1242.700076,2116.870155,
2745,102,1005.855494,2073.977041,
2746,102,1058.073197,2232.495068,
2747,102,979.746643,2303.361951,
2748,102,923.7991041,2290.307525,
2749,102,619.8174763,2437.636044,
2750,102,597.4384607,2469.339649,
2751,102,690.6843588,2487.988829,
2752,102,675.7650151,2573.775055,
2753,102,517.2469883,2862.837339,
2754,102,601.1682966,3013.895694,
2755,102,509.7873165,3170.548803,
2756,102,700.0089486,3032.544874,
2757,103,3411.850654,1523.378023,
2758,103,3263.598266,1482.532978,
2759,103,3169.805939,1453.790168,
2760,103,3272.674943,1334.280589,
2761,103,2787.072732,1414.457901,
2762,103,3001.887417,1302.51222,
2763,103,2454.261248,1270.743851,
2764,103,2365.00726,1181.489863,
2765,103,2348.366685,1246.53938,
2766,103,2251.548799,1278.307749,
2767,103,2439.133454,1425.047358,
2768,103,1955.044023,729.1688004,
2769,103,2082.117498,836.5761429,
2770,103,2098.758072,1042.314151,
2771,103,1962.60792,940.9579265,
2772,103,1905.1223,884.985086,
2773,103,1973.197376,1066.518623,
2774,103,2014.042422,1143.670376,
2775,103,2325.674993,1966.622455,
2776,103,2502.670192,2072.517018,
2777,103,2472.414602,2110.336505,
2778,103,2573.770827,2288.844482,
2779,103,2452.748469,2334.227867,
2780,103,2608.564755,2509.710285,
2781,103,2871.788383,2662.50092,
2782,103,2921.710105,2529.376326,
2783,103,3210.650985,2589.887505,
2784,103,3184.933734,2692.756509,
2785,103,3340.750019,2562.657475,
2786,104,1571.80255,1866.532011,
2787,104,1737.332413,1891.821296,
2788,104,1705.14605,2064.248236,
2789,104,1813.200266,1972.287201,
2790,104,1640.773326,2268.861539,
2791,104,2116.671681,2213.684918,
2792,104,1840.788577,2533.249514,
2793,104,1774.116826,2609.117367,
2794,104,1684.454818,2666.593014,
2795,104,1491.336645,2930.980989,
2796,104,1939.646689,2976.961506,
2797,104,2015.514543,2986.15761,
2798,104,1976.431103,3080.41767,
2799,104,2040.803827,3202.266042,
2800,104,1944.244741,3213.761171,
2801,104,2183.343431,2990.755662,
2802,104,2415.545114,2887.299497,
2803,104,2445.43245,2924.083911,
2804,104,2679.933089,2809.132618,
2805,104,2969.610349,2684.985221,
2806,104,3215.606117,2618.313471,
2807,104,3300.670074,2650.499833,
2808,104,3330.55741,2542.445617,
2809,104,3505.283376,2484.96997,
2810,104,3519.077531,2634.406652,
2811,104,3548.964868,2733.264764,
2812,104,3611.038566,2671.191066,
2813,104,3698.401549,2620.612497,
2814,104,2971.909375,1563.060597,
2815,104,2958.115219,2011.370641,
2816,104,2988.002556,2082.640443,
2817,104,2974.2084,2234.376151,
2818,104,2737.408736,1960.792072,
2819,104,2755.800943,1924.007658,
2820,104,2753.501917,1884.924218,
2821,104,2721.315555,1894.120322,
2822,104,2677.634063,1887.223244,
2823,104,2666.138934,1848.139805,
2824,104,2617.859391,1804.458313,
2825,104,2633.952572,1884.924218,
2826,104,2601.76621,1910.213503,
2827,104,2555.785692,1935.502788,
2828,104,2620.158417,1946.997917,
2829,104,2562.68277,1969.988176,
2830,104,2535.094459,2002.174538,
2831,104,2592.570106,1769.972925,
2832,104,2645.447701,1723.992408,
2833,104,2707.5214,1786.066106,
2834,105,2071.579217,762.5804499,
2835,105,2068.745034,983.6467677,
2836,105,2114.09197,1505.136543,
2837,105,2020.563913,1476.794707,
2838,105,2051.739932,1581.659499,
2839,105,1952.543508,1737.539595,
2840,105,2080.081768,1859.409488,
2841,105,1754.150658,1570.322765,
2842,105,1595.436379,1621.338069,
2843,105,1533.084341,1377.598283,
2844,105,1317.68639,1150.863598,
2845,105,1025.765483,1017.65697,
2846,105,1039.936401,1111.185028,
2847,105,2502.375118,2134.325315,
2848,105,2573.229707,2213.682455,
2849,105,2678.094499,2253.361024,
2850,105,2785.793474,2298.707961,
2851,105,2814.13531,2437.582956,
2852,105,2187.780743,2074.80746,
2853,105,2340.826655,2199.511537,
2854,105,2275.640433,2259.029392,
2855,105,1986.55371,2454.588057,
2856,105,2088.584318,2482.929893,
2857,105,2170.775642,2497.100811,
2858,105,2131.097072,2599.131419,
2859,105,2224.625129,2613.302337,
2860,105,2156.604724,2905.223243,
2861,105,2099.921053,3290.672208,
2862,105,2068.745034,3449.386487,
2863,106,2384.887133,1942.875204,
2864,106,2446.960831,1892.296635,
2865,106,2748.13322,1726.766772,
2866,106,2681.46147,1586.526194,
2867,106,2660.770237,1625.609634,
2868,106,2807.907893,1526.751522,
2869,106,2766.525427,1570.433013,
2870,106,2892.97185,1634.805737,
2871,106,2846.991332,1717.570669,
2872,106,2929.756264,1745.158979,
2873,106,2918.261134,1814.129755,
2874,106,2989.530936,1958.968385,
2875,106,2842.393281,2009.546954,
2876,106,2975.736781,2135.993377,
2877,106,2984.932885,2234.851489,
2878,106,2603.29459,1887.698583,
2879,106,2681.46147,761.1759071,
2880,106,2840.094255,862.3330453,
2881,106,2826.3001,715.1953897,
2882,106,2853.88841,1096.833684,
2883,106,2727.441987,1276.157702,
2884,106,2761.927375,1340.530426,
2885,106,2950.447497,1225.579133,
2886,106,3099.884178,1289.951857,
2887,106,3138.967618,1202.588874,
2888,106,3180.350084,1349.72653,
2889,107,3057.982137,1044.369432,
2890,107,3209.260084,992.9349295,
2891,107,3306.07797,992.9349295,
2892,107,3514.841538,997.4732679,
2893,107,3461.894256,1130.597861,
2894,107,3119.465828,1139.993512,
2895,107,2991.927568,1117.320043,
2896,107,2827.544921,1083.309841,
2897,107,2762.3587,1043.631271,
2898,107,2592.307686,1185.340449,
2899,107,3127.968379,1369.56238,
2900,107,2266.969012,1644.232151,
2901,107,2318.403514,1577.669854,
2902,107,2136.869977,1662.385504,
2903,107,2147.459433,1443.032481,
2904,107,1965.925897,1365.880728,
2905,107,2079.384357,1368.906287,
2906,107,1952.310881,1086.016526,
2907,107,2096.024931,1748.613981,
2908,107,2145.946654,2931.607435,
2909,107,2037.026532,2919.5052,
2910,107,1922.055292,2922.530759,
2911,107,1900.876379,2961.863025,
2912,107,1979.540912,3122.217649,
2913,107,2207.970612,3206.933299,
2914,107,2372.863575,3250.803904,
2915,107,2141.408315,3300.725627,
2916,107,2034.000973,3447.465236,
2917,107,1536.63513,2959.822931,
2918,107,1458.46825,2801.190146,
2919,107,1332.021827,2902.347284,
2920,107,1200.977353,2849.469689,
2921,107,1279.144232,2752.910603,
2922,107,1198.678327,2695.434956,
2923,107,1095.222163,2805.788198,
2924,107,651.9574932,377.8737273,
2925,107,827.4374572,720.243727,
2926,107,829.8917225,872.4081714,
2927,107,878.9770271,884.6794975,
2928,107,864.2514357,1099.427705,
2929,107,896.1568837,1110.471899,
2930,107,913.3367403,1240.547956,
2931,107,1136.674876,1159.557203,
2932,107,1045.867063,1033.162544,
2933,107,1270.432331,1100.654838,
2934,107,1328.107564,1028.254014,
2935,108,1943.063024,788.8103482,
2936,108,1835.008808,775.0161929,
2937,108,1991.342567,883.0704088,
2938,108,1807.420498,814.0996327,
2939,108,2002.837697,552.0106836,
2940,108,1975.249386,420.9662091,
2941,108,2145.377301,464.6477006,
2942,108,2090.20068,448.5545195,
2943,108,2156.87243,411.7701056,
2944,108,2170.666585,349.6964071,
2945,108,2221.245154,257.7353723,
2946,108,2189.058792,154.2792082,
2947,108,2115.489964,99.10258735,
2948,108,2258.029568,363.4905623,
2949,108,2389.074043,363.4905623,
2950,108,2446.54969,409.4710797,
2951,108,2481.035078,112.8967426,
2952,108,2701.741561,529.0204249,
2953,108,2846.580191,535.9175025,
2954,108,3168.443812,1147.458384,
2955,108,3161.546735,1230.223315,
2956,108,3290.292184,1287.698962,
2957,108,3497.204512,1375.061945,
2958,108,3506.400615,1425.640514,
2959,108,1507.997042,3925.171074,
2960,108,1882.109272,3267.640488,
2961,108,1570.34908,3236.464468,
2962,108,1595.856732,3072.081822,
2963,108,1176.397565,3562.395578,
2964,108,1856.60162,3451.862419,
2965,108,1913.285291,3539.722109,
2966,108,1930.290392,3641.752718,
2967,108,2026.652633,3536.887926,
2968,108,1978.471513,3346.997627,
2969,108,2066.331203,3488.706805,
2970,108,2131.517425,3514.214457,
2971,108,2162.693444,3653.089452,
2972,108,2349.749559,3570.898128,
2973,108,2400.764863,3562.395578,
2974,108,2550.976592,3647.421085,
2975,108,2633.167915,3647.421085,
2976,108,2769.208726,3687.099654,
2977,108,3038.456164,3704.104756,
2978,108,3137.652589,3738.114959,
2979,108,3457.915331,3859.984852,
2980,109,1743.320735,622.5244046,
2981,109,2092.060394,792.2319391,
2982,109,2248.713503,961.9394737,
2983,109,2388.58235,1107.403075,
2984,109,2472.503659,1202.513891,
2985,109,3017.05959,1275.245677,
2986,109,3069.277293,1303.219447,
2987,109,3169.982863,1420.709278,
2988,109,3156.928437,1698.582055,
2989,109,3112.170406,1761.989265,
2990,109,3209.14614,1540.064028,
2991,109,3270.688433,1610.93091,
2992,109,3283.742858,1713.501398,
2993,109,3207.281222,1857.100081,
2994,109,3431.071377,1789.963035,
2995,109,3414.287116,1435.628622,
2996,109,3516.857604,1387.140755,
2997,110,714.8955404,3160.718558,
2998,110,760.8760578,3307.856214,
2999,110,967.788386,2882.536428,
3000,110,1006.871826,2797.472471,
3001,110,937.9010497,2611.251375,
3002,110,903.4156617,2572.167935,
3003,110,841.3419632,2618.148453,
3004,110,993.0776706,2434.226383,
3005,110,1128.720197,2429.628331,
3006,110,1089.636757,2597.45722,
3007,110,1020.665981,2369.853659,
3008,110,1068.945524,2280.19165,
3009,110,1204.588051,2411.236125,
3010,110,1211.485128,2282.490676,
3011,110,1236.774413,2206.622822,
3012,110,1126.421171,2098.568606,
3013,110,1133.318249,2064.083218,
3014,110,1250.568568,1893.955304,
3015,110,1289.652008,1857.17089,
3016,110,1397.706224,1687.042976,
3017,110,1379.314017,1974.421209,
3018,110,1319.539344,2041.09296,
3019,111,2970.871075,3799.241399,
3020,111,3135.253722,3921.111292,
3021,111,3166.429741,3813.412317,
3022,112,996.7635356,829.7836314,
3023,112,1043.386485,872.6767445,
3024,112,1035.926813,993.8964121,
3025,112,1177.660606,1068.493131,
3026,112,1297.015356,977.1121504,
3027,112,1306.339946,1061.033459,
3028,112,1278.366176,1158.009193,
3029,112,1377.206828,1178.52329,
3030,112,1677.458649,1161.739057,
3031,112,1811.732742,1264.309545,
3032,112,1977.710441,1519.803306,
3033,112,2121.309124,1525.39806,
3034,112,2033.65798,1616.77904,
3035,112,2069.091421,1644.752809,
3036,112,2065.361585,1730.539036,
3037,112,2143.688139,1751.053133,
3038,112,2229.474366,1782.756739,
3039,112,2255.583217,1876.002637,
3040,112,2402.911736,2235.93169,
3041,112,2483.103208,2316.123162,
3042,112,2531.591075,2426.153322,
3043,112,2546.510419,2558.562497,
3044,112,2458.859275,2696.566426,
3045,112,2464.454029,2621.969708,
3046,112,2690.109102,2972.574285,
3047,112,2675.189759,3459.317873,
3048,112,2777.760246,3865.869989,
3049,112,3119.040234,3330.638533,
3050,112,3247.719573,3298.934928,
3051,112,3367.074323,3187.03985,
3052,112,3611.378576,3185.174932,
3053,112,3611.378576,3276.555912,
3054,112,3671.05595,3334.368369,
3055,112,3680.38054,3173.985425,
3056,112,3749.382505,3198.229358,
3057,112,3794.140536,3362.342139,
3058,113,469.1227371,418.9371014,
3059,113,623.9109279,366.7193984,
3060,113,594.0722405,454.3705427,
3061,113,577.2879504,1560.266869,
3062,113,860.7554807,1614.34949,
3063,113,937.2171171,1681.486537,
3064,113,1272.90235,1806.43604,
3065,113,1194.575796,1813.895712,
3066,113,1409.041362,1690.811127,
3067,113,1382.93251,1836.274728,
3068,113,1561.964634,1860.518718,
3069,113,1757.781021,1871.708226,
3070,113,1959.19216,1933.250519,
3071,113,1992.760684,1991.062976,
3072,113,1903.244622,2015.306909,
3073,113,1942.407899,2065.659694,
3074,113,1802.539052,2050.74035,
3075,113,1649.615836,2212.988213,
3076,113,1420.230926,2369.641322,
3077,113,1345.634208,2505.780333,
3078,113,1427.690598,2625.135083,
3079,113,1560.099773,2455.427548,
3080,113,2328.445917,1220.8518,
3081,113,2285.552804,1094.037379,
3082,114,1852.036438,2336.083441,
3083,114,2335.05019,2024.642142,
3084,114,2409.646908,1994.803454,
3085,114,2415.241662,2086.184434,
3086,114,2417.10658,2045.156239,
3087,114,2405.917072,2168.240825,
3088,114,2523.406904,1989.2087,
3089,114,2655.816079,1953.775259,
3090,114,2777.035747,1944.450669,
3091,114,2396.592482,1373.785769,
3092,114,2452.540021,1157.455286,
3093,114,2450.675103,957.9090636,
3094,114,2486.108545,855.3385757,
3095,114,2426.43117,801.2559548,
3096,114,2363.023959,735.9838261,
3097,114,2467.459365,564.4113736,
3098,115,3437.145792,1610.831427,
3099,115,3470.714315,1649.994704,
3100,115,3435.280874,1815.972403,
3101,115,3149.948426,1707.807161,
3102,115,3103.325477,1765.619618,
3103,115,2935.48286,1927.86748,
3104,115,3049.242856,1728.321258,
3105,115,2495.362221,1879.379613,
3106,116,986.2003536,1777.310279,
3107,116,1374.483501,1729.129159,
3108,116,1476.51411,1709.289874,
3109,116,1609.720737,1763.139361,
3110,116,2034.848271,1845.330685,
3111,116,1774.103383,2304.468421,
3112,116,2366.447742,2349.81538,
3113,116,1873.299803,2358.317931,
3114,116,1819.450315,2400.830684,
3115,116,1672.07277,2548.208229,
3116,116,1468.011553,2755.103629,
3117,116,1147.748811,3044.190352,
3118,117,1330.03948,3100.596395,
3119,117,1665.724713,2984.971482,
3120,117,1725.402088,2956.997712,
3121,117,1846.621756,2971.917056,
3122,117,2187.901743,3029.729513,
3123,117,2320.310918,2986.8364,
3124,117,2422.881406,2932.753779,
3125,117,2128.224368,2005.889608,
3126,117,2081.601419,1910.778792,
3127,117,2143.143712,1660.879785,
3128,117,1988.355521,1478.117825,
3129,117,2007.0047,1384.871927,
3130,117,1893.244705,1414.710614,
3131,117,1788.809299,1340.113896,
3132,117,1538.910349,1133.108002,
3133,117,1503.476908,983.914565,
3134,117,1268.497244,1203.974885,
3135,117,1072.680858,1200.245049,
3136,117,1111.844135,1340.113896,
3137,117,897.3785698,1256.192588,
3138,117,733.2657891,1254.32767,
3139,117,574.7477623,1399.791271,
3140,117,483.3667822,1397.926353,
3141,118,1664.82976,2877.582985,
3142,118,1362.71305,2756.363318,
3143,118,1349.658624,2709.740369,
3144,118,1196.735351,2594.115455,
3145,118,1122.138633,2646.333158,
3146,118,1183.680926,2789.931841,
3147,118,1232.168793,2827.2302,
3148,118,1317.955019,2860.798724,
3149,118,1420.525507,2957.774458,
3150,118,1515.636323,2998.802653,
3151,118,1607.017303,3049.155438,
3152,118,404.1451889,2886.907575,
3153,118,663.3687857,2739.579056,
3154,118,1068.055984,2594.115455,
3155,118,1107.219261,2450.516772,
3156,118,1168.761553,2364.730546,
3157,118,1135.19303,2290.133827,
3158,118,1194.870405,2275.214484,
3159,118,1306.765483,2193.158093,
