index,axis-0,axis-1,axis-2
362.0,31.0,2243.447931411488,334.3420946815547
363.0,31.0,2073.5334955135127,498.9467044577186
364.0,31.0,2052.2941910262657,589.213748528518
365.0,31.0,2020.4352342953955,817.5362717664227
366.0,31.0,1287.6792294853758,1629.9396684036185
367.0,31.0,1468.2133176269747,2267.118803021027
368.0,31.0,2105.3924522443826,2113.1338454884863
369.0,31.0,1823.9716677883612,2596.3280225733542
370.0,31.0,1877.0699290064783,2824.650545811259
371.0,31.0,2301.856018751417,3169.789243729021
372.0,31.0,995.6387927857301,2755.622806227706
373.0,31.0,1377.9462735561751,3212.267852703515
374.0,31.0,1022.1879233947888,3695.462029788383
375.0,31.0,2901.8663705161434,3748.560291006501
376.0,31.0,3204.5264594594123,3791.0388999809948
377.0,31.0,2944.344979490637,3652.983420813889
378.0,31.0,3326.652460261082,3955.6435097571584
379.0,31.0,3395.6801998446344,4035.2909015843343
380.0,31.0,2588.5866293292506,3445.9002020632315
381.0,31.0,1112.4549674655884,3987.5024664880284
382.0,32.0,257.57296185389885,2606.9476748169773
383.0,32.0,315.9810491938279,2521.9904568679904
384.0,32.0,767.3162695478255,2506.0609785025545
385.0,32.0,1223.961316023635,2304.287585873709
386.0,32.0,1234.5809682672584,2389.2448038226967
387.0,32.0,1287.6792294853758,2373.3153254572617
388.0,32.0,1393.8757519216103,2421.1037605535666
389.0,32.0,1754.9439282048086,2575.0887180861073
390.0,32.0,1606.26879679408,2214.020541802909
391.0,32.0,1648.7474057685738,2251.189324655591
392.0,32.0,1691.2260147430677,2203.400889559286
393.0,32.0,2015.1254081735835,2346.7661948482028
394.0,32.0,2094.772800000759,2665.355762156907
395.0,32.0,2323.095323238664,2798.1014152022
396.0,32.0,3374.440895357388,3599.885159595772
397.0,32.0,3677.100984300657,3647.673594692078
398.0,32.0,3002.7530668305662,727.2692276956232
