index,axis-0,axis-1,axis-2
211,16,1533.065577,2447.094607
212,16,1478.982956,2402.336576
213,16,1419.305581,2402.336576
214,16,1413.710828,2450.824443
215,16,1477.118038,2549.665095
216,17,371.683002,1996.684023
217,17,448.1446385,2058.226316
218,17,533.9308648,2002.278777
219,17,783.8298717,2183.175819
220,17,763.3157741,2263.367292
221,17,959.1321601,2362.207944
222,17,1309.736737,2468.508268
223,17,1656.611498,2479.697775
224,17,2501.419334,2492.752201
225,18,2001.335907,946.6114482
226,18,2001.335907,1056.96469
227,18,1941.561234,1270.774096
228,18,1992.139803,1689.196804
229,18,2035.821295,2199.580547
230,18,1486.354112,1994.967245
231,18,1387.496,1965.079908
232,18,1330.020338,2149.001943
233,18,1408.187217,2406.49284
234,18,1196.676837,2047.844805
235,18,1123.108009,1882.314942
236,18,1074.828466,2029.452598
237,18,964.4752245,1946.687666
238,18,867.916138,1925.996433
239,18,874.8132156,1709.888002
240,18,805.8424395,1657.010407
241,18,592.0330336,1877.71689
242,18,1017.352819,2326.026935
243,18,1079.426518,2323.727909
244,18,1362.206715,3041.02398
245,18,1284.039836,3452.549611
246,18,1136.90218,3429.559352
247,19,1442.637189,2294.915154
248,19,1543.794328,2267.326843
249,19,1884.050156,2596.087543
250,19,1955.319958,2623.675853
251,19,2090.962485,2524.817741
252,19,2042.682941,2258.13074
253,19,2084.065407,2161.571653
254,19,2217.408907,2292.616128
255,19,2240.399166,2497.22943
256,19,2500.189089,2435.155732
257,19,2589.851098,2435.155732
258,19,2686.410185,2384.577163
259,20,1798.633014,1242.311504
260,20,1962.745794,1197.553473
261,20,2050.396939,1227.39216
262,20,2223.834309,1328.09773
263,20,2540.870363,1402.694448
264,20,3180.537224,1251.636093
265,20,2882.15035,1652.593455
266,20,1923.582517,2959.900947
267,20,1798.633014,2857.330459
268,20,1699.792362,2924.467506
269,20,1420.054667,2961.765865
270,20,1423.784503,3062.471435
271,20,1198.12943,3142.662907
272,20,1058.260583,3206.070118
273,20,937.0409152,3239.638641
274,20,979.9340283,3347.803883
275,20,810.2264937,3472.753386
276,20,741.2245291,3580.918628
277,20,625.7743776,3584.723829
278,21,3462.675499,155.2458123
279,21,3125.125348,614.015631
280,21,3078.502399,718.4510369
281,21,2929.308962,940.3762744
282,21,2804.359458,947.8359462
283,21,2968.472239,1755.345381
284,21,3080.367317,2458.419453
285,21,3169.883379,2490.123058
286,21,3071.042727,2646.776167
287,21,3182.937805,2741.886983
288,21,3279.913539,2933.973533
289,21,3134.449938,2956.352549
290,21,3033.744368,3189.467294
291,21,2946.093224,3066.382709
292,21,2740.952248,2967.542057
293,21,2765.196181,2809.02403
294,21,2662.625693,2831.403045
295,21,2616.002744,2684.074526
296,21,2487.323405,2570.314531
297,21,2252.343742,2296.17159
298,21,768.5550075,2306.561455
299,22,1517.368805,2224.449252
300,22,1463.286184,2278.531873
301,22,1608.749785,2345.668919
302,22,1679.616668,2297.181052
303,22,1981.733377,2147.987615
304,22,2332.337954,2017.443358
305,22,2459.152376,2045.417127
306,22,2597.156419,1463.562723
307,22,2800.432477,1767.544351
308,22,3221.903936,1944.711557
309,23,2108.52838,1309.825033
